ID,PA,PB,PC,PD,PE,PF,PG
PR40542,156345,82135,49465,34107,19681,14813,11963
PR40543,156547,82256,49534,34160,19707,14838,11983
PR40544,156748,82372,49600,34213,19727,14861,12002
PR40545,157088,82550,49697,34282,19763,14892,12026
PR40546,157489,82732,49811,34358,19807,14928,12055
PR40547,157688,82846,49895,34418,19838,14952,12072
PR40548,158029,83023,50005,34500,19881,14983,12097
PR40549,158348,83201,50110,34568,19921,15010,12121
PR40550,158774,83421,50235,34664,19972,15044,12149
PR40551,159202,83616,50355,34748,20020,15077,12170
PR40552,159572,83836,50466,34825,20066,15105,12194
PR40553,159980,84040,50563,34902,20114,15130,12216
PR40554,160278,84236,50648,34975,20150,15152,12237
PR40555,160650,84424,50729,35059,20194,15174,12259
PR40556,160991,84642,50823,35135,20235,15198,12280
PR40557,161345,84807,50893,35200,20277,15217,12297
PR40558,161626,84937,50972,35270,20313,15237,12315
PR40559,161888,85110,51061,35336,20348,15259,12336
PR40560,162036,85213,51111,35370,20364,15275,12348
PR40561,162184,85317,51161,35405,20380,15292,12361
PR40562,162390,85441,51230,35448,20404,15312,12376
PR40563,162545,85542,51279,35496,20422,15333,12393
PR40564,162702,85648,51331,35541,20442,15355,12410
PR40565,162848,85747,51379,35588,20460,15375,12428
PR40566,162985,85842,51426,35630,20478,15395,12444
PR40567,163097,85917,51466,35670,20490,15412,12458
PR40568,163403,86044,51555,35733,20529,15444,12479
PR40569,163724,86189,51633,35796,20562,15471,12501
PR40570,164036,86345,51723,35851,20593,15498,12524
PR40571,164412,86532,51833,35922,20636,15534,12554
PR40572,164768,86696,51929,35987,20672,15568,12580
PR40573,165046,86850,52023,36063,20709,15594,12605
PR40574,165490,87071,52151,36160,20761,15630,12636
PR40575,165825,87300,52258,36237,20807,15656,12658
PR40576,166177,87485,52361,36327,20854,15685,12680
PR40577,166451,87672,52448,36394,20892,15707,12701
PR40578,166797,87828,52559,36472,20937,15736,12722
PR40579,167058,87965,52640,36525,20966,15760,12741
PR40580,167312,88102,52720,36581,20990,15786,12760
PR40581,167608,88204,52797,36637,21020,15810,12777
PR40582,167956,88396,52904,36711,21062,15843,12804
PR40583,168327,88568,53012,36779,21100,15879,12831
PR40584,168641,88715,53108,36841,21145,15912,12856
PR40585,169071,88921,53228,36922,21194,15949,12886
PR40586,169463,89103,53336,36994,21238,15986,12915
PR40587,169857,89278,53443,37066,21279,16023,12944
PR40588,170010,89371,53493,37113,21299,16037,12956
PR40589,170273,89499,53581,37177,21332,16066,12979
PR40590,170456,89656,53655,37236,21363,16084,12996
PR40591,170879,89869,53782,37328,21414,16118,13026
PR40592,171260,90067,53902,37420,21464,16150,13050
PR40593,171640,90270,54004,37514,21511,16178,13074
PR40594,171908,90402,54079,37583,21547,16196,13090
PR40595,172261,90620,54183,37660,21592,16222,13113
PR40596,172652,90827,54278,37751,21639,16247,13136
PR40597,172994,90997,54367,37835,21682,16270,13157
PR40598,173319,91211,54463,37909,21724,16293,13179
PR40599,173518,91304,54539,37964,21753,16311,13196
PR40600,173743,91402,54622,38020,21786,16331,13209
PR40601,173970,91494,54708,38069,21819,16354,13222
PR40602,174248,91650,54795,38124,21854,16379,13243
PR40603,174308,91658,54811,38140,21869,16393,13246
PR40604,174515,91762,54878,38181,21885,16411,13261
PR40605,174594,91774,54897,38195,21902,16428,13264
PR40606,174899,91942,54983,38248,21934,16455,13284
PR40607,174992,91958,54999,38260,21952,16473,13287
PR40608,175166,92026,55055,38296,21978,16500,13300
PR40609,175292,92071,55087,38317,22003,16526,13308
PR40610,175486,92155,55158,38359,22031,16555,13324
PR40611,175616,92210,55198,38385,22055,16579,13333
PR40612,175811,92301,55268,38426,22085,16609,13350
PR40613,176005,92391,55329,38462,22097,16627,13362
PR40614,176210,92496,55400,38507,22130,16658,13380
PR40615,176410,92587,55465,38543,22141,16676,13393
PR40616,176606,92687,55534,38585,22174,16705,13411
PR40617,176848,92798,55615,38638,22206,16737,13432
PR40618,176902,92819,55625,38651,22219,16750,13436
PR40619,177014,92857,55653,38679,22231,16767,13445
PR40620,177183,92924,55710,38711,22237,16781,13457
PR40621,177431,93042,55789,38764,22272,16813,13477
PR40622,177704,93159,55875,38820,22306,16844,13498
PR40623,177831,93222,55903,38849,22330,16864,13510
PR40624,177969,93268,55939,38883,22343,16882,13520
PR40625,178144,93339,55997,38916,22349,16895,13531
PR40626,178267,93380,56024,38947,22363,16911,13540
PR40627,178431,93432,56067,38985,22376,16930,13551
PR40628,178521,93459,56081,39008,22391,16943,13558
PR40629,178667,93500,56111,39042,22405,16959,13566
PR40630,178859,93578,56169,39078,22410,16972,13578
PR40631,178976,93618,56194,39109,22425,16987,13587
PR40632,179143,93671,56240,39150,22440,17007,13598
PR40633,179311,93749,56297,39184,22449,17021,13610
PR40634,179472,93806,56344,39226,22465,17041,13621
PR40635,179662,93872,56395,39275,22481,17061,13635
PR40636,179804,93921,56434,39313,22498,17080,13646
PR40637,179987,93983,56484,39360,22515,17101,13659
PR40638,180190,94047,56537,39410,22531,17121,13672
PR40639,180340,94095,56576,39449,22549,17140,13683
PR40640,180658,94243,56661,39515,22584,17169,13708
PR40641,180932,94396,56741,39565,22613,17192,13728
PR40642,181245,94533,56831,39632,22652,17223,13751
PR40643,181592,94724,56938,39705,22696,17256,13779
PR40644,181857,94880,57009,39756,22721,17278,13797
PR40645,182139,94995,57091,39818,22755,17306,13817
PR40646,182413,95098,57158,39876,22782,17330,13835
PR40647,182662,95229,57233,39921,22805,17352,13853
PR40648,182976,95365,57316,39982,22839,17382,13876
PR40649,183296,95505,57393,40040,22871,17410,13899
PR40650,183579,95639,57482,40099,22909,17444,13922
PR40651,183912,95790,57566,40160,22944,17476,13947
PR40652,184178,95919,57646,40216,22974,17507,13968
PR40653,184409,96036,57711,40268,22999,17535,13987
PR40654,184579,96091,57761,40300,23004,17548,13997
PR40655,184769,96188,57815,40345,23024,17568,14010
PR40656,184987,96293,57883,40387,23041,17589,14025
PR40657,185253,96425,57966,40446,23076,17620,14044
PR40658,185501,96557,58042,40492,23101,17643,14062
PR40659,185723,96678,58118,40552,23131,17668,14079
PR40660,185949,96813,58196,40602,23159,17689,14098
PR40661,186251,96971,58304,40677,23201,17720,14122
PR40662,186448,97112,58378,40727,23234,17739,14140
PR40663,186553,97196,58430,40773,23252,17756,14149
PR40664,186696,97291,58485,40819,23266,17765,14161
PR40665,186966,97450,58585,40892,23306,17793,14182
PR40666,187194,97615,58670,40952,23342,17815,14202
PR40667,187472,97768,58768,41030,23380,17841,14227
PR40668,187625,97865,58832,41087,23409,17860,14244
PR40669,187802,97988,58896,41154,23438,17881,14262
PR40670,188079,98134,58974,41229,23477,17905,14279
PR40671,188277,98284,59047,41289,23507,17924,14297
PR40672,188577,98431,59138,41366,23546,17944,14319
PR40673,188900,98608,59236,41437,23585,17970,14342
PR40674,189209,98762,59311,41512,23622,17987,14362
PR40675,189440,98874,59374,41575,23650,18002,14380
PR40676,189766,99071,59470,41649,23688,18026,14402
PR40677,190173,99292,59587,41736,23737,18057,14428
PR40678,190577,99480,59691,41812,23784,18084,14449
PR40679,190989,99690,59815,41904,23833,18116,14474
PR40680,191388,99925,59932,41976,23882,18145,14498
PR40681,191781,100126,60047,42063,23930,18176,14521
PR40682,192212,100309,60166,42137,23976,18207,14543
PR40683,192634,100543,60290,42206,24025,18239,14570
PR40684,193054,100774,60412,42276,24071,18272,14597
PR40685,193481,100968,60535,42353,24119,18307,14617
PR40686,193912,101163,60661,42441,24168,18343,14641
PR40687,194329,101389,60776,42516,24213,18375,14666
PR40688,194780,101586,60903,42598,24262,18413,14689
PR40689,195239,101814,61042,42687,24314,18453,14716
PR40690,195652,102038,61158,42757,24358,18486,14741
PR40691,196077,102189,61262,42826,24405,18520,14758
PR40692,196496,102405,61374,42900,24449,18553,14783
PR40693,196933,102601,61504,42985,24499,18592,14809
PR40694,197382,102796,61632,43070,24550,18631,14835
PR40695,197822,103002,61764,43154,24602,18670,14863
PR40696,198244,103189,61889,43234,24651,18709,14887
PR40697,198667,103406,62018,43318,24704,18746,14917
PR40698,199082,103596,62145,43396,24754,18785,14942
PR40699,199497,103810,62271,43478,24806,18822,14971
PR40700,199913,104014,62399,43556,24857,18861,14998
PR40701,200318,104211,62524,43631,24909,18899,15026
PR40702,200694,104396,62631,43700,24954,18935,15055
PR40703,201059,104579,62751,43771,25004,18973,15082
PR40704,201380,104755,62842,43827,25037,19001,15104
PR40705,201782,104946,62968,43905,25089,19040,15131
PR40706,202138,105135,63069,43967,25130,19070,15154
PR40707,202469,105290,63185,44033,25178,19107,15179
PR40708,202772,105426,63279,44094,25218,19140,15202
PR40709,203038,105547,63362,44149,25254,19172,15222
PR40710,203326,105679,63453,44207,25296,19205,15243
PR40711,203591,105822,63531,44255,25320,19230,15263
PR40712,203818,105929,63603,44302,25355,19258,15281
PR40713,204027,106011,63662,44347,25380,19281,15295
PR40714,204351,106163,63762,44413,25427,19317,15319
PR40715,204587,106266,63830,44464,25460,19344,15335
PR40716,204872,106426,63913,44514,25486,19369,15356
PR40717,205190,106578,64013,44580,25534,19406,15381
PR40718,205526,106726,64111,44648,25575,19439,15405
PR40719,205896,106918,64222,44722,25620,19473,15433
PR40720,206247,107089,64326,44794,25665,19508,15460
PR40721,206538,107254,64406,44846,25692,19532,15479
PR40722,206885,107412,64511,44917,25740,19568,15504
PR40723,207221,107575,64606,44986,25780,19600,15530
PR40724,207508,107728,64688,45037,25809,19624,15551
PR40725,207843,107885,64784,45108,25850,19656,15576
PR40726,208176,108047,64878,45177,25887,19687,15602
PR40727,208460,108171,64960,45237,25929,19717,15621
PR40728,208628,108225,65009,45278,25945,19737,15632
PR40729,208813,108289,65063,45322,25961,19756,15645
PR40730,209140,108437,65162,45392,26006,19790,15669
PR40731,209480,108618,65263,45467,26048,19822,15697
PR40732,209789,108764,65349,45531,26080,19849,15720
PR40733,209953,108833,65404,45572,26101,19871,15734
PR40734,210229,108952,65481,45631,26130,19896,15752
PR40735,210526,109096,65564,45693,26162,19923,15774
PR40736,210809,109211,65648,45752,26195,19952,15795
PR40737,211086,109338,65727,45813,26224,19978,15816
PR40738,211309,109442,65795,45865,26247,20000,15834
PR40739,211424,109532,65842,45889,26258,20011,15847
PR40740,211552,109596,65892,45929,26271,20031,15860
PR40741,211703,109662,65940,45971,26285,20050,15873
PR40742,211824,109751,65988,45996,26295,20061,15886
PR40743,211963,109802,66033,46033,26308,20079,15896
PR40744,212152,109862,66085,46076,26323,20096,15907
PR40745,212317,109948,66144,46109,26332,20109,15920
PR40746,212499,109996,66177,46150,26347,20123,15930
PR40747,212700,110051,66222,46193,26359,20141,15941
PR40748,212836,110094,66248,46226,26373,20156,15949
PR40749,213007,110147,66283,46264,26385,20172,15960
PR40750,213195,110211,66342,46297,26391,20186,15971
PR40751,213330,110256,66372,46330,26400,20202,15981
PR40752,213510,110318,66430,46363,26405,20216,15992
PR40753,213719,110421,66489,46409,26430,20240,16008
PR40754,213958,110539,66565,46452,26448,20263,16025
PR40755,214180,110649,66637,46502,26477,20291,16043
PR40756,214488,110794,66721,46554,26506,20316,16062
PR40757,214615,110840,66742,46579,26526,20332,16067
PR40758,214912,110981,66834,46641,26563,20367,16091
PR40759,215095,111047,66877,46676,26593,20390,16102
PR40760,215450,111205,66987,46746,26637,20427,16129
PR40761,215672,111306,67068,46799,26674,20454,16145
PR40762,215880,111420,67147,46855,26704,20479,16163
PR40763,216067,111509,67225,46904,26736,20501,16179
PR40764,216264,111646,67304,46959,26765,20519,16197
PR40765,216429,111740,67372,47010,26796,20539,16210
PR40766,216613,111871,67447,47065,26823,20557,16227
PR40767,216732,111957,67502,47115,26848,20580,16241
PR40768,216960,112105,67581,47177,26878,20601,16260
PR40769,217398,112320,67720,47269,26930,20637,16291
PR40770,217835,112511,67848,47352,26978,20673,16315
PR40771,218259,112736,67966,47427,27025,20706,16342
PR40772,218712,112947,68103,47516,27076,20744,16370
PR40773,219106,113158,68218,47585,27119,20778,16397
PR40774,219526,113354,68349,47667,27168,20817,16426
PR40775,219962,113543,68473,47751,27215,20853,16448
PR40776,220378,113768,68590,47822,27259,20885,16473
PR40777,220814,113930,68699,47897,27307,20918,16493
PR40778,221237,114151,68812,47971,27351,20951,16518
PR40779,221689,114327,68931,48055,27401,20987,16540
PR40780,222127,114501,69048,48135,27450,21023,16560
PR40781,222551,114717,69162,48209,27494,21056,16585
PR40782,222969,114870,69271,48280,27541,21091,16603
PR40783,223361,115085,69381,48350,27583,21122,16628
PR40784,223774,115286,69518,48430,27631,21163,16653
PR40785,224133,115486,69630,48498,27674,21195,16679
PR40786,224549,115675,69765,48578,27724,21235,16705
PR40787,224901,115880,69872,48644,27765,21265,16730
PR40788,225260,116057,69996,48723,27813,21307,16756
PR40789,225589,116238,70103,48787,27857,21339,16781
PR40790,225938,116390,70212,48857,27903,21378,16804
PR40791,226279,116546,70326,48934,27952,21419,16831
PR40792,226633,116696,70434,48998,27996,21456,16854
PR40793,226980,116845,70547,49076,28045,21495,16881
PR40794,227324,116995,70667,49153,28094,21533,16908
PR40795,227657,117126,70778,49225,28139,21571,16933
PR40796,227969,117244,70887,49300,28185,21607,16959
PR40797,228290,117354,70984,49367,28224,21642,16984
PR40798,228620,117484,71096,49444,28269,21678,17010
PR40799,228903,117644,71185,49500,28314,21709,17033
PR40800,229230,117770,71294,49575,28358,21744,17058
PR40801,229562,117911,71410,49653,28404,21780,17083
PR40802,229898,118047,71513,49714,28440,21813,17105
PR40803,230244,118197,71630,49783,28479,21847,17128
PR40804,230539,118363,71721,49838,28517,21878,17150
PR40805,230882,118500,71828,49898,28552,21910,17172
PR40806,231219,118625,71917,49960,28585,21939,17191
PR40807,231476,118763,71991,50006,28605,21959,17207
PR40808,231726,118841,72040,50049,28629,21979,17218
PR40809,232062,118967,72131,50112,28661,22008,17237
PR40810,232377,119079,72209,50167,28694,22035,17255
PR40811,232686,119181,72283,50219,28724,22061,17271
PR40812,233021,119309,72379,50283,28756,22090,17290
PR40813,233363,119458,72491,50352,28793,22124,17313
PR40814,233699,119583,72578,50413,28825,22152,17332
PR40815,234009,119693,72664,50469,28853,22178,17349
PR40816,234336,119812,72759,50528,28888,22209,17369
PR40817,234675,119959,72872,50597,28925,22243,17392
PR40818,235010,120095,72980,50664,28959,22275,17414
PR40819,235338,120238,73080,50731,28992,22305,17435
PR40820,235637,120350,73165,50786,29025,22332,17453
PR40821,235932,120468,73259,50845,29055,22360,17472
PR40822,236109,120525,73297,50881,29068,22376,17481
PR40823,236443,120686,73419,50951,29115,22413,17506
PR40824,236780,120851,73533,51026,29154,22448,17532
PR40825,237080,120999,73631,51092,29186,22478,17554
PR40826,237292,121124,73710,51139,29210,22500,17572
PR40827,237561,121241,73801,51194,29243,22530,17592
PR40828,237818,121376,73888,51255,29273,22559,17614
PR40829,238068,121508,73970,51316,29301,22587,17636
PR40830,238258,121624,74043,51359,29327,22607,17653
PR40831,238542,121773,74141,51425,29363,22638,17677
PR40832,238789,121905,74223,51487,29393,22667,17700
PR40833,239073,122052,74323,51555,29429,22698,17726
PR40834,239339,122191,74416,51619,29463,22728,17750
PR40835,239572,122319,74501,51677,29495,22758,17773
PR40836,239705,122400,74546,51718,29511,22779,17787
PR40837,239965,122541,74632,51782,29541,22809,17809
PR40838,240229,122683,74721,51845,29570,22838,17831
PR40839,240523,122814,74819,51904,29608,22870,17853
PR40840,240854,122975,74933,51976,29645,22905,17877
PR40841,241181,123144,75045,52050,29687,22939,17903
PR40842,241513,123297,75160,52117,29726,22974,17927
PR40843,241845,123456,75280,52187,29763,23007,17950
PR40844,242179,123623,75393,52262,29799,23042,17974
PR40845,242515,123778,75509,52332,29840,23075,17997
PR40846,242846,123938,75628,52409,29884,23110,18021
PR40847,243168,124088,75735,52484,29927,23143,18046
PR40848,243509,124217,75835,52542,29959,23173,18067
PR40849,243859,124365,75949,52618,30003,23207,18093
PR40850,244173,124507,76039,52676,30040,23241,18116
PR40851,244534,124653,76153,52751,30086,23276,18142
PR40852,244866,124786,76247,52812,30126,23311,18166
PR40853,245245,124932,76360,52886,30172,23345,18193
PR40854,245592,125070,76459,52949,30213,23381,18217
PR40855,245991,125226,76580,53028,30264,23418,18246
PR40856,246366,125371,76686,53093,30302,23454,18270
PR40857,246783,125517,76809,53168,30349,23488,18296
PR40858,247173,125685,76919,53236,30390,23523,18322
PR40859,247607,125842,77051,53314,30441,23558,18349
PR40860,248016,126026,77159,53385,30483,23592,18375
PR40861,248461,126221,77294,53472,30534,23630,18404
PR40862,248870,126414,77406,53543,30579,23664,18430
PR40863,249292,126625,77550,53631,30630,23705,18459
PR40864,249679,126819,77664,53701,30675,23739,18485
PR40865,250125,127009,77798,53787,30725,23777,18514
PR40866,250520,127202,77911,53858,30771,23812,18540
PR40867,250960,127405,78052,53947,30823,23852,18570
PR40868,251319,127592,78170,54018,30870,23887,18597
PR40869,251703,127793,78313,54098,30919,23928,18626
PR40870,252070,127976,78428,54167,30965,23963,18652
PR40871,252484,128173,78568,54250,31015,24004,18680
PR40872,252840,128355,78683,54319,31060,24039,18706
PR40873,253244,128546,78814,54396,31109,24079,18732
PR40874,253617,128730,78924,54464,31153,24112,18758
PR40875,254016,128924,79054,54539,31201,24153,18783
PR40876,254356,129116,79165,54606,31244,24185,18809
PR40877,254747,129309,79294,54683,31294,24226,18834
PR40878,255065,129490,79398,54747,31338,24259,18859
PR40879,255444,129667,79517,54820,31387,24298,18884
PR40880,255785,129842,79625,54884,31431,24331,18910
PR40881,256137,129991,79731,54953,31475,24370,18933
PR40882,256476,130147,79847,55030,31525,24410,18960
PR40883,256802,130275,79943,55094,31568,24448,18983
PR40884,257151,130442,80070,55171,31619,24489,19010
PR40885,257492,130592,80190,55247,31667,24528,19036
PR40886,257812,130727,80308,55320,31715,24567,19061
PR40887,258085,130896,80400,55377,31758,24597,19085
PR40888,258398,131010,80506,55448,31799,24633,19110
PR40889,258703,131134,80625,55520,31847,24669,19136
PR40890,258981,131297,80714,55575,31891,24699,19159
PR40891,259300,131415,80821,55649,31933,24734,19184
PR40892,259623,131548,80933,55727,31978,24768,19209
PR40893,259911,131709,81022,55782,32020,24799,19232
PR40894,260234,131837,81129,55853,32062,24833,19256
PR40895,260560,131972,81236,55929,32103,24867,19280
PR40896,260891,132126,81356,56006,32146,24901,19305
PR40897,261220,132272,81465,56075,32185,24935,19328
PR40898,261554,132424,81573,56146,32225,24968,19351
PR40899,261893,132588,81693,56220,32265,25001,19375
PR40900,262228,132731,81800,56281,32300,25033,19396
PR40901,262566,132884,81918,56350,32338,25066,19418
PR40902,262900,133020,82013,56416,32367,25094,19437
PR40903,263204,133122,82083,56465,32395,25120,19453
PR40904,263535,133275,82193,56531,32433,25152,19474
PR40905,263867,133403,82276,56587,32465,25181,19493
PR40906,264150,133495,82344,56634,32491,25204,19507
PR40907,264438,133593,82420,56684,32516,25228,19522
PR40908,264689,133730,82490,56732,32538,25248,19538
PR40909,264954,133817,82555,56776,32563,25272,19552
PR40910,265193,133889,82600,56815,32582,25289,19562
PR40911,265524,134011,82698,56876,32610,25318,19581
PR40912,265760,134144,82766,56922,32633,25337,19597
PR40913,266087,134290,82869,56986,32669,25368,19618
PR40914,266425,134429,82958,57052,32699,25396,19637
PR40915,266724,134581,83041,57108,32728,25422,19656
